,Tweet,Label
8709, dont distort history. idhar hum udhar tum.  jo assembly mein jaye ga uski tangen toor den ge.  kuch is pe bhi roshni dalen,1
8710,"raat ka bacha hua khana lunch may khaon gi, wbu?",1
8711,randi nasal ki oulaad sheikh rasheed hai,0
8712,   to agy kon start hua,1
8713,lakh lanat jhoota munafiq tareen yahodi imran chore zakat khore. jhoota shaitan jaali p m imran. khosa harrami sow gaya ya boot say dergaya ya doller say moonh band ker liya issnay,0
8714,abe oo chomu chandila ye pic kisi other country ki h..phr bhi mai bolta hun tum gutterchaap sanghi suar kitna bhi bhaunk lo jnu ko band nh kar paoge💩💩tatti admi tatti soch💩💩,0
8715,marwa marwa k suja dia apna phuddhi ab allah se maafi mang rai ho. dubai se nikal k . pakistan beja a tumain. ab qandeel baloch jaisa haal hoga tera beta,0
8716,but sarfraz is not that extraordinary k aap zeeshan k sath compromise kar jao! he also struggles,1
8717,2 din randi rona krna hai ab,0
8718,"teri aaukat randiyo se bhi gyi gujri, sahi kaha",0
8719,ajeeb admi ho yar.  may ne kb raw ka agent kaha.  may poch rha hun k cm sahib se ler ku rhy ho?  unko apni problem btao ta k koi solution nikal sky,1
8720,astaghfirullah....kesi nazeba baatein krtee hain aap.... mene tou aajtk kiisi lrki se baat tk nhi kee😔😔 shadeed single hoon,1
8721, wo tu maine read kar liya ha mera jism meri marzi wala message lakin phir bhi asa karna nhi chahye tha kisi ko koi haq nhi banta k koi kisi ko mary jo jasy han bss wasy rahy her insan apna hisab khud de ga allah ko bhi,1
8722,  petrol b acha khasa mehnga h pata nhi phirr b   &    petrol kahn se pora krti hn......or jalna choro kar deti hn 😂😂😂😂,1
8723,"wo kal apka 1 wazir keh raha hai keh army chief qoum-e-youth ka baap hai, wo kya seen hai? 😂 hum to samjh rahy thy sirf nashai he hai lkn ab ye b, or phir har 4 saal bad change 😜",0
8724, ye zulam na karna 😝,1
8725,"uffff is she psycho or what? apparently so... yeh aurat hai jis ke liye kaha jata hai ""parhi likhe jahil"" 🙄 chapair lgayi ho is ke mun pe. english ka rob jhaar rahi hai 🙄",0
8726,ap boht mukhtlif han shyd men ne boht ahle tashion ke daikha magr ap muktlif han pak han aap men ne iran ke lrkion ko be daikha woh to jesy bibion ke shan ko amjhi he nai han kubhi ap boht mukhtlif han mera maqsad boht bara hai..... men woh hn jis ka intzar hai dunyan ko 🇵🇰✌️,1
8727,apke shikway sur ankhoon per,1
8728,my stomach digesting food is a public announcement bhenchod. i hate this life. 😭,0
8729,"afsoos da pakistan kharamkhor,randi army",0
8730,randi ha sali,0
8731, baji humari billian to bc kuch samajhti hi nai humain 😢.,0
8732, hn g tou esi lye oper wali bt krne ki zrurt ni thi,1
8733,delhi me total 8000 me sb kuch mila rha h.. fr b bhaunk rhe ho..,0
8734,prayer hay ye akhrot 😅,1
8735,  main toh soti hi nahi 😭😂,1
8736,"people threaten him with stoning, call him apostate, accuse him of blasphemy, label him yahoodi agent, incite violence against him, abuse his dead mother ex-wife but our media, twitter woke just smile indulgently and when he says something sb foran politically correct bn jaty hain",1
8737, 🙏🙏😂😂 baaz a jao bs tum 😑,1
8738,"today, i encountered with a non-ahmedi girl.. i asked her that what do you think about ahmedi's? her reply was "" i do drink shezaan "" 😂",1
8739, logoun mujhey kuch hoya tou smaher zime dar hongi 😪😂,0
8740,"allah di ksmain.. jb billo khusri bhonkti, jb mulana k container sy ek allme deen ko galian, yahoodi agent, ahsan drug dealer, dadoo charger jb bhonkty, tb tm ko yh ghert ku n ati.. khan ny fir kal sheah tun dita a h na",0
8741,tera behnoi to kuch aor bta raha ha bayghart kashmir frosh lanti sazishi kanjar zalel gandu imran yahodi ki najaiz olad,0
8742,"i just realized i retweeted a twitt with a very inappropriate dp, beghairatooo dhang ki pic lagaya karooo",0
8743,my property namard gandu randi kutiya  presents didi and maa ki panties.. this sissy has fantasy of being fucked my his shemale sis and shemale mom. pls dm him,0
8744,gali dey is bharwe ko chutiya tabse nas hi nahi kat raha,0
8745,bhenchod insan apni marzi se jiye bhi na yahan? pakistan nae hogaya jail hogai,0
8746, un ki madad krna pahly to un k ass pass k logon ka kaam hai or jo janab video bna rahay hain un ka bhi ..zakat aesay logon k leay hi hoti hai,1
8747,  apni bhabi k liye b pindi sy kuch lana lahnga,1
8748, inko seedhi maa bhen ki gaaliya se start kiya kro.. ..ye nalle h #mahirakapappuparas,0
8749,chara mehnga hogaya bc😂,0
8750, tujy pata nhe kaisi kaisi nzar atte hoge. allah maaf kry bus.,1
8751,"randi gul patakhi,,,,hareem shah se umeed rakh",0
8752,"chutia tashkent files film sleeper hit gyi thi. uss film ko kya tere baap me banaya tha. saale, halala ki paidais.",0
8753,aj bhera accudent me yeh bacha bhera hospital me aya hy isko koi janta hy to kindly rabta kre.,1
8754,teri ma ki choot takle tujhse achchhi hindi bolne aati hai tumlog ne saale pure desh ko barbaad kar rakha hai,0
8755,aby to to sasti randi wali harkatain bhi krna chru ho gya 😂😂,0
8756,kisi randi maaa ki nasal hai madrchod tu kisi murd ki beti nh kuty ki beti hai jab teri maa ko kuty ny chuda to teri jesi kuti paida hue,0
8757,chip khusray.,0
8758,  😂😂😂khud na le loon phir,1
8759,"aren't you the ones who created ""sita white"" havoc .  who posted jamima's western style pictures.  who called khan yahoodi because he converted a jew????   what happened to your islamic & cultural. ""values"" now ?  you hypocrites.   ",1
8760,ahmedi mirziee qadiyani hargiz kuleedi uhdu pe nhee janay chahien warna hmari agencies pe swalia nishan hey,0
8761,haan- tu taansen ki bachi hai na jo ek legend pe bakwas kar rahi hai! shakal se tu heera mandi ki  c-grade randi lagti hai - gashti ki najaaiz bachi!! raand!💋,0
8762, redmi note 8 pro le lein mein wohi use kar rha hun.,1
8763, utha le re baba utha le mujhako nhi in tik tok valo ko😭😂😂😂,1
8764,i almost didn’t folloe back bc her profile was ugly ngl,1
8765, na na ma ni bolta 😅😬,1
8766,ok bhaiyajani❤bs jb b pic ae foran dekhani h i'm waiting😍😘shehzady ko dekhna h,1
8767, aik tou agla possessiveness show ker raha hai aur tum moo tor rahi ho...,1
8768,behan agar ladko mei akal ho maa baap sahi se akal dale bo tw martial arts ki jrurt hi nhi pdegi!,1
8769,no disrespect to rape survivors but bhenchod ye kya chutiyapa h,0
8770,okara ga q nahi zahid aap?,1
8771,ha ye bhi sahi baat hai maa beta behan bhai baap beti ye sab rihte to insan ne bnaye hain bhagwan ne to sirf mard aurat bnaye the matlab maa beta sab kush kar sakte hain sis?,1
8772,tere baap kya raaj hai kya be.......... apki aukat me rah randi,0
8773,well their yahoodi sazish aur illuminati wali videos are funny 😅,1
8774,akhrot bhai main ne koi aap se badtameezi nahi ke lakeen woh youtheya he kiya jo jo izzat ke zaban sumjh jae abe chaman chouteye jis case main nawaz jail main tha uss case judge khod keh raha hey ke saza galt hui hey pher bhe tu chor kehne se baz nahi aya,0
8775,ayub khan ke paidawar hoo tum! parchi walai selected hijra chairman ho tum.,0
8776,randi ka aulad aa gaya. kya rate chal raha hai teri ma ki choot ka?,0
8777,  dost ni bhai e thik hy bhai g,1
8778,  apny bhai ko kb khila rahi ho bs ye btao,1
8779,jhot na bol gando teri maa ki phudi,0
8780,"mereko kabhi depression nhi ho sakta, main hi depression ko ho jaata hu. bhaaj jaata h bechara mujhse darr ke",1
8781,"m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk",0
8782, ap ny video ni dekhi us program ki?,1
8783,bhen k lund q jutt bolta here teri maa ki chut ... afghanistan nae pakistani ki maa chod di,0
8784,naya pakistan me ji jnab ab to wqt aa gya hai k is yahodi angrezo k bnay qanoon ko tabdeel kiya jaye taky pta chaly k naya pakistan me purana qanoon na manzoor,1
8785,"dekho kaun bhaunk raha hai, terrorism pe.",0
8786, sir mazrat k sath.apko sharm to ni atiii apne to doodh ki neharain baha di he pakistan me.worst decision tha jo khan shb ko vote dia tha.khan shb ghurbat ki lakeer se niche valo ko uper lane ka khte the.ap logo ne to safaid posh hi ghurbat ki lakeer k niche dal diye hai,1
8787,kutte ke bache haram ki nasal,0
8788,teri ma ki choot maru dalle no de apna tera ma chodne aata hu me madrchod randi ke,0
8789,yar yeh kya haram pana ha...banana state bana kar rakh di ha... aik billions of dollars loot kar bahir ja raha ha mazay se aur aik beghairt ne yahan naak main dam kar rakha ha... sach mn yeh banana state he ha😏,0
8790, kbi ni ho gi bhai ub wo umar guzar gai,1
8791,muslimano khud ki nalaiki hai tabi aj kuto ki tarha jote kha rahe hn kia ab tak kisi yahudi mulk ne koi apna airbas ya border diya jo koi musliman yahudio ko se jhang kry yaha kitny musliman mulk hai doler lene k chakar mn apni zameen bhej dete hain.,0
8792,potty bola tha na ? toh maine bola akhrot hai.,0
8793,agar ek baap ki aulad hai bhosdike on kr inbox teri maa chod ta hun me bhen ke lode saale tere baap ko gali di mene penvhod,0
8794,pakistani awam apna ap dekhaye bgair reh b tou nhi na skty 😂 ,1
8795, jo ap mere jazz ko tang kr rhi hai nah sadda jazz zaindabad💕 i love jazz🔥🔥,1
8796,log cigarette ka krty hain...  tu ny meri muhabbat ka smoke kr dia😏,1
8797,tu or tere jese log jo halala ki paidaish h vhi jimmedar h . #kallua,0
8798,ak tho yea aurat or iski fukh bhari dastan,1
8799,bhen bhe chod donga baad main😂🤣,0
8800,   no bcz shahnaz k mamly mn siddhart dosry logo ki opinion sy influence hota hy or everybody in house trying to show negative shahnaz in front of shukla,1
8801,dude yar dost ko kehty hain,1
8802, yar ap kisi pe b likhen but aik request ap se zameen pe rehna seekhen...watched your many interviews you are so rude or pta nh kya smjty khud ko...no doubt you are a great writer but it doesn't mean ap ne industry k sath awaam ko b khareed lia hai..👍,1
8803,abe sale kute to tu kon sa iit iim iist clear kr k gya hai aur tu kya krega sale army wale 20-21 ki age m job pr lag jate hai..  private company m kaam krne wale v 20-21 k hote hai tmlog sab randi bazi krte ho dogle sale,0
8804,mei ny jana k kud k lye jeena aham hai..,1
8805,badi taraqi kr li hai bhenchodo amazon py b mil rha,0
8806, is ne is tweet pe kitne dollor lagaye hoo ge? ,1
8807,agher yahodi kah tu wo kuch nhi. allah ki mar pary is fasloo per,0
8808,  i think iss bande to main janti hoon.. 😂,1
8809,apna khayal rakhye ga bhut sara doctor sahiba . allah hafiz,1
8810,itni tou degree complete krty huay khawar nhi hui thi jitni aj convocation ky bad line me lag ky degree lety huay khawar hui 😭,1
8811,han tmhari bhen hai woh jiska rishtadar hun main aur usay chod bhi chuka hun,0
8812,gulabi ankhain jo teri dekhi sharabi ye dil ho gyaa,1
8813,rt : bhenchodo cricket ki tweets mat kro,0
8814,"rt : khuda karey sab ka breakup hojaye, koi bhi khush na rahe bhenchod!",0
8815,sardarji isss buddaay ko pakistani awam nai kabi serious nahi liyaa to aap kion kai rahai ho 😂😂 iski to adat hai kafir kafir kehna yeh imran khan ko be yahodi kehta hai iss liyai jail be gya thaa 😂😂😂,1
8816,   hehe...ye bechara abhi baccha h...aunty bol raha h to iska dil rakhne k bola...,1
8817,"abe bakrichod 😂, randi ka bacha sala",0
8818,#khulbushan kaun hai.. teri maa ka yaar ya behan ka khaasam.. madar kuss key bachey!!,0
8819,randi in mandi kutya tu bhi reham bn rhi h madarchod gshti minten kr k pic bnwati ho aor phir bkwas krti ho u bastrd,0
8820,"abe ajj new season shuru hua, bc pehle din hi 100rp kese krlete ye",0
8821,ye lunday  ka  sahafi  ma apna  nam  likhwa  raha  ha  asal  ye  bhee  lundy  ka  ha  beghairt,0
8822,sai hn bhai😭 agr yha koi bachi keh dti to phr phtaak se sb aa jna tha😒😕 ,1
8823,aby chal jahil hijra kahi ka,0
8824, he is just kidding  sana ka name v liya na  not only asim  so just chill,1
8825,"koi meri randi sis banegi, lun len lai",0
8826,rt : rt if u ever played any of these 90’s games.  bandar qilla yassu panju waanjhu kokra chapati bantay gulli danda staapoo g,1
8827,"acid attack, rape, domestic voilence, wife k hoty hoy girls k sath relation rakhna, ya time pass k ley girls ka use krna in pa mard chup ho jta h ye sub kon krta h? mard apny ap ko paak kar ly toh aurat ko in sub ki zarorat nahi #auratmarch",1
8828, yah haramzadi kanjari kon hai..????,0
8829,sir this is karma. pak army's ultimate goal is to split india in maximum possible ways. today we c pak army has got split based on  religious sect. gen bajwa is accused of being ahmadiya muslim. slowly slowly karma is rewarding them back with dividends. pak soldier vs pak soldier,1
8830,u hate but u do?? toppi drama bss kro bhen,1
8831,abe saali😂😂😂✌,0
8832,foreigners karen tu life hack hum karain tu jugaar wtf yaar,1
8833,"abe, tu bhi halala wala hai kya..?",0
8834, khuch ni befkr rhy,1
8835,naam dekh r kam dekh randi,0
8836, kutte tere abu imran ka be bhoonk,0
8837, islam ma aurat ko.izzat ki.nigah se daikha jata hai.  pakistan islami mulk hai.  hum aurat march ko reject kerte hain,1
8838,teri maa ki chut randi teri gand faad dunga jo dm me nahi aayi to kutiya,0
8839,gashti aurat ab tumhein bara dukh hi raha hai aur bd duaein de rahi ho jb bt khud per aai hai to. tb tere hath ku ni katte aur teri zuban ku ni katti jb tu kisi dosri aurat k khilaf bhonkti thi,0
8840,kisi suwar aur kutya ka najaiz bacha....🤣 🤣 chup ab...,0
8841, sahi baat hay itni zayada mushaqat karnay say insan bemar per jata hay,1
8842, abay ja ja ( inner me : jldi aaa😂😂😂),1
8843, jo rishty smbhly na jayn awain bna liye.. 🙃,1
8844, jo hm sb dekh rhe h mgr ap pata nhi kon saa dekh rhe ho,1
8845,roz thakawat aisay honay lag jati hai iss time jese sara din koi mazdoori karke ai hu.,1
8846,"make money? are you serious? so far it’s just costing money and it almost cost me my life not that long ago because of some followers of the religion of peace. who do you refer to as “we”? the shia, the sunna, the ahmadiya, the salafists... this tribal mentality is lethal.",1
8847,#sehnaazgill sirf ye na #bhaijan ke saamne bolne me fans jaati h banki jagah brober bhaunk leti h  itni bhi innocent nhi h jo ban kar nikl jaati bhai  aise kon rota h full on dramatic,0
8848,  isi wajah se jo police bjp ke under woh tamasha dekh rahi hai aur baaki time bjp ki tarah women ko molest karti hai,1
8849,fuddu hai dono show se nikalo bhenchodo ko matherchod,0
8850,sab mar jayenge january khatam nahi hoga!,1
8851,benchod randi  islam,0
8852, arrey batao na yr plz,1
8853,axha teri amma ab pakki gashti bangae hai,0
8854, kiyoun aisa kiyoun hota hai?????,1
8855, tumhare tweet pr tumhy mention karnay laga tha ma 😂😂,1
8856,peechay daikho peechay blur maar dain warna aap ki shamat...,1
8857,aap paidaishi ahmaq ho ya uss k lye koi khas medicine lete ho😂,0
8858,hn naw thak gae hn soo soo k ab tuh🥺,1
8859,ao bethien chikien highzone wala dumm 🔥🔥🔥,1
8860,jiss daes ki court kachary maen insaf takkun par bikta ho. jiss daes ka qazi mushi bei mujram sae pouch kar likhta ho. uss  daes kae her eik leader per sawal uthana wajib hai. uss daes kae her her hakum ko sulli peh charana lazim hai. faiz ahmed faiz (late),1
8861, acha hy allah sb ko sahe salaamat rkhy aur apni hifz o amaan ma rakhy. ameen,1
8862,o knjra kuj bhen yhawa ethe randi nasal de a,0
8863, kisi chiz pe compromise krti bhi ho🤔,1
8864,tu bari soch ly kr b qabar mein e jay ga,0
8865, sir pm sb ko bhi guftaho ja saleeka sikha dain .onka level to toba toba,1
8866,tu ashram ki paidaish sadhu sant k beech madarchod yahoodi ki najayaj aulaad....shiv k lund ki paidaish,0
8867,rt : ek to bc dimagh ki vese hi baji hui hai uper se is bharwe ki video ajati hai bar bar samne🤬,0
8868,rt : kahan se aati hai isay itni comedy hamein kyun nahi aati.,1
8869,"dad gives me 5000 eidi, khan::tax nikal bharwe🙏",0
8870,"nawaz sharif zinda he. abhi visa master card amer express discover city bank ky qistein b to deni hein, kahan se laey security bond ke pessey. yahodi target killer hein.",0
