,Tweet,Label,char_counts,word_counts,avg_wordlength,hashtag_counts,mentions_counts,digits_counts,clean_tweet
7010,shakl to is qabil b nhi k koi larki dekhy or marnay ki baat krta hai. tery naseeb mai teri maa jaisi randiyan hi hain 🤣,0,94,26,3.6153846153846154,0,0,1,shakl qabil b nhi k larki dekhy marnay baat tery naseeb mai teri maa jaisi randiyan
7011,pen ki aukaat nahi teri chut lene ki mera lund le phir dekh tu rakhail na ban jaye meri,0,69,19,3.6315789473684212,0,0,0,pen aukaat nahi teri chut lene mera lund phir dekh rakhail ban jaye meri
7012, 370 pe kashmir main puri army utar di or shagun baag main ek police b action nahi le sakti... waah kya diplomacy hai ya politics hai...,1,110,26,4.230769230769231,0,0,3,370 kashmir puri army utar di shagun baag ek police b action nahi sakti waah diplomacy politics
7013, yr wo tu general bat ki thi hoor keh dainy sy koi oski izat thori km ho gai wo tu aur barh gai he,1,74,24,3.0833333333333335,0,0,0,yr general bat hoor keh dainy oski izat thori barh
7014, kyn majak bna rhe ho ....fan moment tha ....or kl jo sid ka shefali ke saath tha uske bare mein kahoge kuz,1,85,22,3.8636363636363638,0,0,2,kyn majak bna rhe fan moment kl sid shefali ke saath uske bare mein kahoge kuz
7015,oh bsdk nhi kar chutiya pan bc😡,0,25,7,3.5714285714285716,0,0,0,oh bsdk nhi chutiya pan bc
7016, inshaallah ❤️ sb acha hoga..,1,24,5,4.8,0,0,1,inshaallah hoga
7017,tera baap hai kia. kanjar iss ko bhi bool mafi mangay . bhosari kay #dharna taba day aur tu bhi tabah day thooooooo,0,93,23,4.043478260869565,1,0,2,tera baap kia kanjar iss bool mafi mangay bhosari kay dharna taba day tabah day tho
7018,   ye underground thy😜,1,17,3,5.666666666666667,0,0,0,ye underground thy
7019,    bhai apna sid decide kr lega  use jo krna hain bs hum toh uske sath hain ...hmesha  #sidharthshukla,1,80,18,4.444444444444445,1,0,1,bhai apna sid decide lega use bs toh uske sath hmesha sidharthshukla
7020,jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,0,100,25,4.0,0,0,1,jahiliyat v ye apne ghar slave tarh rahti bahar kutto jaise bhaunk rhi shame ladies
7021,rt : allah toh qareeb hi hota hai. door toh hum chale jate hain.,1,51,14,3.642857142857143,0,0,2,allah toh qareeb door toh chale jate
7022, tere bhnoi grftar hue hain cheekho,1,29,6,4.833333333333333,0,0,0,tere bhnoi grftar hue cheekho
7023, o bhai wahan bhja hai link.. msg p.. over na hua karen,1,43,12,3.5833333333333335,0,0,2,o bhai wahan bhja link msg p hua karen
7024,bhai wo sala hijra salman ka fans tum sub addins ko bhadkanaa kaa kaam krte hai lekin chatata khans ki hai  namard salman khan,0,102,24,4.25,0,0,0,bhai sala hijra salman fans tum sub addins bhadkanaa kaa kaam krte lekin chatata khans namard salman khan
7025,bhenchod is time mood ki maa chod deta hai ye banda,0,41,11,3.727272727272727,0,0,0,bhenchod time mood maa chod deta ye banda
7026,trump be like bsdk tu maar k dikha maa chod denge,0,39,11,3.5454545454545454,0,0,0,trump like bsdk maar k dikha maa chod denge
7027,nahi g sari rat nahi ki khbi hahaha din me hi ho jati,1,41,13,3.1538461538461537,0,0,0,nahi g sari rat nahi khbi hahaha din
7028,to bhenchod gidad ...gidad ki hi maut marega😂😂....kya yarr🤦🤦,0,52,9,5.777777777777778,0,0,2,bhenchod gidad gidad maut marega yarr
7029,  welcome back laraib ki friend😍🤗,1,27,5,5.4,0,0,0,welcome laraib friend
7030,lekin ye ahmaddiya hai,0,19,4,4.75,0,0,0,lekin ye ahmaddiya
7031,      tum tumor ho..😒,0,13,3,4.333333333333333,0,0,1,tum tumor
7032,      hawwwwwwwn pata hai 😂,1,18,4,4.5,0,0,0,hawn pata
7033,aaj raat kya tu aur teri maa dono kutiya ban jayo hamesha k liye meri aur mere dosto ki.....,0,74,19,3.8947368421052633,0,0,1,aaj raat teri maa kutiya ban jayo hamesha k meri mere dosto
7034, han.. bahut achha insaan tha vo,1,26,6,4.333333333333333,0,0,1,bahut achha insaan vo
7035,mujh sa sab nafrat krty han :(,1,24,7,3.4285714285714284,0,0,0,mujh sa sab nafrat krty
7036,ab 50 followers b any chaiye,1,23,6,3.8333333333333335,0,0,1,50 followers b chaiye
7037,na na is moty ko aur dj ko bhenchod samny lao ikthy urao😤,0,45,13,3.4615384615384617,0,0,0,moty dj bhenchod samny lao ikthy urao
7038,saalay khoon pump karna hy  bas  kisi k sath lagna nae hy,0,44,12,3.6666666666666665,0,0,0,saalay khoon pump bas kisi k sath lagna nae
7039,tu apna documents number aur visa number dikha uske bad baat karna hijra 🤣🤣🤣🤣,0,64,14,4.571428571428571,0,0,0,apna documents number visa number dikha uske bad baat hijra
7040,ohoo.... is tarha to phir sb companies jo iqsaat pr ashiya dati hain.. wo sb soodi hy r sath hi lany wala bhi sood ma dakhil ho ga...???,1,109,28,3.892857142857143,0,0,3,ohoo tarha phir companies iqsaat pr ashiya dati soodi r sath lany sood ma dakhil
7041,"imran khan a looser destroy economy badly not capable of anything with dictator cabinet mp's &amp; also he is drunk all time break rules of islam he is qadyani ,yahoodi agent",0,144,31,4.645161290322581,0,0,1,imran khan looser destroy economy badly capable dictator cabinet mp s amp drunk time break rules islam qadyani yahoodi agent
7042,jitni deer chaly ga utni deer toh khush ho lany do .....nikya nikya khushiya🤭,1,64,14,4.571428571428571,0,0,1,jitni deer chaly utni deer toh khush lany nikya nikya khushiya
7043,bitch tmy kya lena dena in baton sy. ab tm ny randi he rahna jitni b nkawas kr ly,0,63,19,3.3157894736842106,0,0,1,bitch tmy lena dena baton tm randi rahna jitni b nkawas ly
7044,"tumhain apnay baap kay firqay ka pata hay , yahoodi kay bachay",0,51,12,4.25,0,0,1,tumhain apnay baap kay firqay pata yahoodi kay bachay
7045,mjhy bi koi iphone ki offer kry ga,1,27,8,3.375,0,0,0,mjhy bi iphone offer kry
7046,madarchod randi sali teri ma ke bur faad dunga randi madarchod,0,52,11,4.7272727272727275,0,0,0,madarchod randi sali teri ma ke bur faad dunga randi madarchod
7047,"how cam he get protection from govt when his father is not n govt,  definitely its bc of iks govt .",1,78,21,3.7142857142857144,0,0,2,cam protection govt father n govt definitely bc iks govt
7048, yar khud masoom sy hain paper pata ni kiu itna harami bana dety hain 😭,0,56,15,3.7333333333333334,0,0,0,yar khud masoom paper pata ni kiu itna harami bana dety
7049,rate agr kam krny hn to 10 rupy kam krin 6 paisy ka kuch no ho ga loli pop na dain,1,62,21,2.9523809523809526,0,0,2,rate agr kam hn 10 rupy kam krin 6 paisy loli pop
7050,"jali to teri hai 😂👌 isliye tu bhaunk raha hai, 😂👌. apun to bas tamasa dekh rela hai,",0,67,18,3.7222222222222223,0,0,3,jali teri isliye bhaunk apun bas tamasa dekh rela
7051, paki b yr hai hai na 🙄🙄😳,1,18,7,2.5714285714285716,0,0,0,paki b yr
7052,ye bhaut bywaquf aurat he pta nai kia smjhti he apny apko,0,46,12,3.8333333333333335,0,0,0,ye bhaut bywaquf aurat pta kia smjhti apny apko
7053,us sy acha to  ny ga lana tha🤨,1,22,8,2.75,0,0,0,lana tha
7054,kya ho rha h bc ye,0,13,6,2.1666666666666665,0,0,0,h bc ye
7055,  o koi mery tweet bhi like kar 2 koi follow kar lo gareeb ka bacha ho,1,53,16,3.3125,0,0,1,o mery tweet like 2 follow lo gareeb bacha
7056,  logo k suspended account tak recover kar dyty hai or aesy bol rhy hai 😤😤🤦🤦😂😂,1,62,15,4.133333333333334,0,0,0,logo k suspended account tak recover dyty aesy bol
7057, ye  ko iski biwi muh kaise laga leti hogi .. itna neech soch kaa hai ye.. apne bacho ko bi woi sikha raha hai jo iski maa ne isko sikhaya ..,0,109,31,3.5161290322580645,0,0,3,ye iski biwi muh kaise laga leti hogi itna neech soch kaa ye apne bacho bi woi sikha iski maa isko sikhaya
7058,  abey haramkhor samal brahman nahi hote hain.. haramkhor tujhe agar kuch pata nahi to yahan gand marwane mat aaya kar.. pehle bastard tu likhna padhna sikhle.. sachai yah tu hamesha gulam hai aur gulam rahega.. tere liye e twitter samaj nahi hai,0,203,42,4.833333333333333,0,0,4,abey haramkhor samal brahman nahi hote haramkhor tujhe agar pata nahi yahan gand marwane mat aaya pehle bastard likhna padhna sikhle sachai yah hamesha gulam gulam rahega tere e twitter samaj nahi
7059,"qandeel baloch k bad mufti a. qawi ki hareem shah k sath bhi tasweer viral, logon ki tanqid + #karachi me boonda bandi, sardi ki shiddat me izafa",1,118,28,4.214285714285714,1,0,3,qandeel baloch k bad mufti a qawi hareem shah k sath tasweer viral logon tanqid karachi boonda bandi sardi shiddat izafa
7060,rt :  bawa g khud apny aap me history ki ek kitaab hain  😊,1,43,14,3.0714285714285716,0,0,0,bawa g khud apny aap history ek kitaab
7061,chl bsdka asi randiya boht dakhi ha ghsti kahi ki,0,40,10,4.0,0,0,0,chl bsdka asi randiya boht dakhi ha ghsti kahi
7062, arey kar lunga kuch time baad mention not. 😊,1,36,9,4.0,0,0,1,arey lunga time baad mention
7063,godse tere baap ka baap bhi tha,0,25,7,3.5714285714285716,0,0,0,godse tere baap baap
7064,teri maa ki phudi main marin ga without condom . ok gando  aor teri bond marin ga,0,64,17,3.764705882352941,0,0,1,teri maa phudi marin condom ok gando aor teri bond marin
7065, to ajao khusboo khuda ki kasam 5month se wait kar raye modi aur indians ko just mu ki bawaseer hy bhonkme walay kutay hyn,0,98,24,4.083333333333333,0,0,1,ajao khusboo khuda kasam 5month wait raye modi indians mu bawaseer bhonkme walay kutay hyn
7066,"lanat hay inn bayghairatoun par. jubb ghateya zehniyat kay naai aur marasi uth kar fouj mein ghuss ayain gey tou woh khaak larrain gey, kissi ka bhee chalta howa karobaar harrupp karnay kee justajoo mein rehtay hain.",0,180,37,4.864864864864865,0,0,3,lanat inn bayghairatoun jubb ghateya zehniyat kay naai marasi uth fouj mein ghuss ayain gey khaak larrain gey kissi bhee chalta howa karobaar harrupp karnay kee justajoo mein rehtay
7067, 😂😂😂😂nahi samjhi,1,14,2,7.0,0,0,0,nahi samjhi
7068,aj aurat march ki chand raat hai ..  or amir liaqat ke birthday day 😂🙊  mera tweet meri marz,1,72,19,3.789473684210526,0,0,1,aj aurat march chand raat amir liaqat ke birthday day mera tweet meri marz
7069,"hope sort out males of society. no discrimination by mullahs, halala,3xtalaq & attire as per women's desire not what sharia decides. aazadi from mullahs. support you totally",1,147,27,5.444444444444445,0,0,5,hope sort males society discrimination mullahs halala3xtalaq attire women s desire sharia decides aazadi mullahs support totally
7070,tujhe yaad dilaana padega ki kis kis tweet pe maine teri gaand maari thi ? 😂 saala jhaantu khud hi bhaunk ke khud hi khush ho leta hai,0,107,28,3.8214285714285716,0,0,0,tujhe yaad dilaana padega tweet maine teri gaand maari saala jhaantu khud bhaunk ke khud khush leta
7071,you are welcome saali sahiba 🤘🤘,1,26,6,4.333333333333333,0,0,0,welcome saali sahiba
7072,rt : #planb_rocking   go yahodi ejant go,0,32,7,4.571428571428571,1,0,0,planb rocking yahodi ejant
7073,deepika randi hai jo hindou ko badnaam kar rahi hai,0,42,10,4.2,0,0,0,deepika randi hindou badnaam
7074,bhen chod us ny pakistan ko kesy atomic power banaya? madar chod kya bomb us ny banaya tha?,0,74,18,4.111111111111111,0,0,0,bhen chod pakistan kesy atomic power banaya madar chod bomb banaya
7075,saalay fankaar b bohat hain,0,23,5,4.6,0,0,0,saalay fankaar b bohat
7076,"muje b desi hee pasand ha zayada ala bla mein b ni khata, apni health ki fiqar ha muje 😋",1,69,20,3.45,0,0,1,muje b desi hee pasand ha zayada ala bla mein b ni khata apni health fiqar ha muje
7077, wo b theek tha,1,11,4,2.75,0,0,0,b theek
7078,me : bhai pada nahi jarha friend : fail hojaega me : ese kese bhenchod gaand faad dunga pass hoke rahungaa friend : haan hojaega me : par kese? friend : abe oo bhusdandi ke,0,138,35,3.942857142857143,0,0,0,bhai pada nahi jarha friend fail hojaega ese kese bhenchod gaand faad dunga pass hoke rahungaa friend hojaega kese friend abe oo bhusdandi ke
7079," koi nhi, hum kisi ko dosh to tabhi de sakte hein na jab hum sahi hon.  wahi karo jo sahi hai.",1,72,21,3.4285714285714284,0,0,3,nhi kisi dosh tabhi sakte hein jab sahi hon wahi karo sahi
7080,ye sana or uska bhai kese sun raha behan ke liye hahahs always supports  #rashamidesai #stopdegradingrashami,1,92,16,5.75,2,0,0,ye sana uska bhai kese sun behan ke hahahs supports rashamidesai stopdegradingrashami
7081,mein sabka hamdars hun bhenchod mera hamdard kon hai? :/,0,47,10,4.7,0,0,0,mein sabka hamdars bhenchod mera hamdard kon
7082,ye kya marny ka tareeka sekha rha bc😂😂,0,31,8,3.875,0,0,0,ye marny tareeka sekha bc
7083,oh bhai atif khan kpk ka best minister tha 2013 sa 2018 tak aur abi bhe jitna cm mahmood khan na 2 saal ma kaam nhi kiya uss sa zada wo apni ministry ma kr chuka ha,1,128,37,3.4594594594594597,0,0,3,oh bhai atif khan kpk best minister 2013 sa 2018 tak bhe jitna cm mahmood khan 2 saal ma kaam nhi kiya uss sa zada apni ministry ma chuka ha
7084,itna e bhaut ha munafik😂,0,20,5,4.0,0,0,0,itna e bhaut ha munafik
7085,qandeel bloch ki b last mulaqat isi sahib say hoi thi  best off luck👍,1,55,14,3.9285714285714284,0,0,0,qandeel bloch b mulaqat isi sahib hoi best luck
7086,what about ahmadiya.. they r also citizens without rights,1,49,9,5.444444444444445,0,0,1,ahmadiya r citizens rights
7087, jo mein philosphy likhi thi uss ke reply ka,1,35,9,3.888888888888889,0,0,0,mein philosphy likhi uss ke reply
7088,"hazrat ibn e umar sey riwayat hai, jiska mafhoom hai kay jab yahoodi musalmanon pey ghalba paa len gey aur phir jawab main musalman qitaal karen gey, to darakht aur pathar pukaren gey kay meray peechay yahoodi ruposh hai. siwaye gharqad kay darakht kay.",1,210,44,4.7727272727272725,0,0,4,hazrat ibn e umar sey riwayat jiska mafhoom kay jab yahoodi musalmanon pey ghalba paa len gey phir jawab musalman qitaal karen gey darakht pathar pukaren gey kay meray peechay yahoodi ruposh siwaye gharqad kay darakht kay
7089,yahoodi nassal k harami mehangai par b tawaja do kutty. har waqt apny baap logo nawaz sharif aur zardari ki pari rehti hai tujhy kutta kahin ka,0,117,27,4.333333333333333,0,0,1,yahoodi nassal k harami mehangai b tawaja kutty har waqt apny baap logo nawaz sharif zardari pari rehti tujhy kutta kahin
7090,bhenchod harami kutta ka bacha hain 😅 #mangobaazexposed,0,48,8,6.0,1,0,0,bhenchod harami kutta bacha mangobaazexposed
7091,jhuty lanati,0,11,2,5.5,0,0,0,jhuty lanati
7092,randwe please can we fuck to the twilight soundtrack please just once bharwe,0,64,13,4.923076923076923,0,0,0,randwe fuck twilight soundtrack bharwe
7093,   kaise bhaiya kya goli chlai unhone 😂 bin sir pair ki baat aur galiya apni maa behen ko dena,0,73,19,3.8421052631578947,0,0,0,kaise bhaiya goli chlai unhone bin sir pair baat galiya apni maa behen dena
7094,fasla rakhein main tanhai pasand hun,1,31,6,5.166666666666667,0,0,0,fasla rakhein tanhai pasand
7095,"beta tu pitt raha hai teri bezzati ho ri hai ,jaise baap bete ko daanta hai na waise hi ...",1,72,20,3.6,0,0,2,beta pitt teri bezzati ri jaise baap bete daanta waise
7096, ohh acha 😕 beta ab tum nazar ao zra mjhe yha pe 😕😂,0,38,13,2.923076923076923,0,0,0,ohh beta tum nazar ao zra mjhe yha
7097,pyar me na pd jae islie bhi kabhi kabhi ignore karna padta hai,1,50,13,3.8461538461538463,0,0,0,pyar pd jae islie kabhi kabhi ignore padta
7098, itna tu kisi ne chaha b nahi huga jitna humne socha he tumhe,1,48,13,3.6923076923076925,0,0,0,itna kisi chaha b nahi huga jitna humne socha tumhe
7099,dear i have marathon relations and discussion with ahmedis.  i know ahmedis more than ahmedis. so plz be sincere to urself and reevaluate ur beliefs. i reiterate if u r ahmedi u better know what i mean. i do not want to share any despicable material on social media,1,216,49,4.408163265306122,0,0,4,dear marathon relations discussion ahmedis know ahmedis ahmedis plz urself reevaluate ur beliefs reiterate u r ahmedi u better know mean want share despicable material social media
7100,fasla rakain bad mein ap kehty hamri chemistry ni milti,1,46,10,4.6,0,0,0,fasla rakain bad mein ap kehty hamri chemistry ni milti
7101,waoo waitng kb available ho ga??,1,27,6,4.5,0,0,0,waoo waitng kb available
7102,jis psl anthem main ali zafar na ho tou fittay munh uss psl anthem ka..😒 #tayyarhain #psl2020 #pslanthem  #pslv,0,92,19,4.842105263157895,4,0,2,jis psl anthem ali zafar fittay munh uss psl anthem tayyarhain psl2020 pslanthem pslv
7103,  g yehi bt me kr rahi dm bhara howa indians ki gali se abi to me kisi ko gali nhi deti tb ye haal hai agr di ho to phr to allah hi hafiz tha in ka...,1,112,37,3.027027027027027,0,0,1,g bt dm bhara howa indians gali kisi gali nhi deti tb ye haal agr di allah hafiz
7104,mujhay kyun nahi pata chala aap hamare clg aaye🥺🥺,1,41,9,4.555555555555555,0,0,0,mujhay kyun nahi pata chala aap hamare clg aaye
7105,ary cheema meray ek dost han😀,1,24,6,4.0,0,0,0,ary cheema meray ek dost han
7106,nazar lag gayi bhenchod fuck this i knew it would never last,0,49,12,4.083333333333333,0,0,0,nazar lag gayi bhenchod fuck knew
7107, haan sacha piyar aur insaniyat ka injection agr prents ne tarbiyat mai dala ho to essa zaror hota hai,1,83,19,4.368421052631579,0,0,0,sacha piyar insaniyat injection agr prents tarbiyat mai dala essa zaror
7108,madarzat porkistani rundi aur bhadwe ki aulad apnee badkaum aur rundio ke mulq porkistan kee halat dekh. behen betio aur mao ko arbio aur cheenio se chudwane wali bhikhari kaum. rundi ki aulad bheekh aur bhadwagiri par palne wali madarzat kaum ka naam hai porkistan.,0,222,45,4.933333333333334,0,0,3,madarzat porkistani rundi bhadwe aulad apnee badkaum rundio ke mulq porkistan kee halat dekh behen betio mao arbio cheenio chudwane wali bhikhari kaum rundi aulad bheekh bhadwagiri palne wali madarzat kaum naam porkistan
7109,o chamche bas kar ye badzuban admi bakwase karta he tab kiu nahi dikahte bharwe,0,65,15,4.333333333333333,0,0,0,o chamche bas ye badzuban admi bakwase karta tab kiu nahi dikahte bharwe
7110,tuj jesa lanati randi baz sacreen k peeche aik makrooh chehre wala insan m ne apni pori zindgi m ni dekha...,0,88,21,4.190476190476191,0,0,1,tuj jesa lanati randi baz sacreen k peeche aik makrooh chehre insan m apni pori zindgi m ni dekha
7111,ek mauka maag rha hu agar mere se koi problem hua h mujhse baat kijiye mai pura koshish karunga isse khatm krne me,1,92,23,4.0,0,0,0,ek mauka maag hu agar mere problem hua h mujhse baat kijiye mai pura koshish karunga isse khatm krne
